date,pm2_5_mean,pm2_5_max,pm2_5_min,pm2_5_std,pm10,ozone,nitrogen_dioxide,sulphur_dioxide,carbon_monoxide,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,pressure_msl,tavg,tmin,tmax,prcp,wspd,pres,fire_count,fire_brightness_avg,fire_frp_mean,fire_frp_max,fire_frp_total
2023-10-07,66.62083333333334,92.7,46.6,13.367220750017939,120.05,221,37.975,15.408333333333333,953.7083333333334,27.429166666666664,68.08333333333333,7.095833333333334,100,1006.6916666666666,29.1,23.7,35.0,0.0,1.4,1005.9,138.0,335.94152173913045,4.018768115942029,51.99,554.59
2023-10-08,78.95416666666667,100.1,56.1,16.869910934190976,144.9125,205,44.34166666666667,18.754166666666666,1028.625,27.775000000000002,73.91666666666667,4.791666666666667,155,1007.2958333333332,29.2,24.8,34.8,0.0,1.4,1006.9,134.0,335.5551492537313,5.587462686567164,25.26,748.72
2023-10-09,70.78333333333333,87.1,64.3,6.551512713914223,127.38333333333333,221,22.641666666666666,14.766666666666666,665.1666666666666,26.71666666666667,65.54166666666667,12.375,65,1008.0041666666666,27.7,20.0,34.0,0.0,3.6,1007.8,23.0,336.0795652173913,6.276521739130436,15.83,144.36
2023-10-10,49.48333333333333,59.3,32.2,8.425719768849927,85.08333333333333,172,26.170833333333334,9.254166666666666,607.0416666666666,24.22083333333333,68.66666666666667,8.070833333333333,323,1011.0875,24.9,19.0,30.0,26.9,4.6,1010.4,19.0,342.84473684210525,6.676842105263158,21.88,126.86
2023-10-11,55.354166666666664,94.5,29.3,23.79521287564163,82.7375,184,56.62083333333333,14.316666666666668,1481.8333333333333,23.795833333333334,65.83333333333333,6.416666666666667,122,1010.6999999999999,25.8,19.8,32.3,0.0,1.3,1010.7,51.0,337.83627450980396,4.524313725490196,21.5,230.74
2023-10-12,67.49166666666666,93.8,39.2,17.06157433651947,99.10416666666667,244,65.48333333333333,18.7,1548.25,24.995833333333334,65.95833333333333,5.033333333333333,270,1011.8625000000001,26.1,20.0,33.5,0.0,0.8,1011.3,113.0,335.73353982300887,3.7765486725663715,13.13,426.75
2023-10-13,50.199999999999996,70.1,39.7,8.890933339766633,77.71666666666667,224,30.158333333333335,15.775,823.2916666666666,25.554166666666664,64.58333333333333,7.683333333333334,92,1011.8000000000001,26.6,22.0,33.4,0.0,0.7,1011.7,129.0,336.43798449612405,4.876201550387597,35.28,629.03
2023-10-14,33.016666666666666,37.6,26.5,3.5266274894402097,57.775,170,15.366666666666667,8.575000000000001,444.5,23.375,75.41666666666667,15.158333333333333,126,1012.0083333333333,24.1,19.5,29.5,0.0,7.0,1012.2,36.0,337.23833333333334,6.158888888888889,33.93,221.72
2023-10-15,33.958333333333336,46.6,27.4,4.583895881155609,64.3625,148,25.287499999999998,8.016666666666667,511.7083333333333,22.870833333333334,68.79166666666667,5.8125,23,1010.0791666666668,24.0,18.5,29.0,0.0,3.0,1010.7,0.0,0.0,0.0,0.0,0.0
2023-10-16,28.9375,37.4,21.2,4.697345457577726,52.975,94,19.866666666666667,8.354166666666666,408.5416666666667,19.625,84.79166666666667,12.070833333333333,32,1012.0833333333334,21.1,19.0,22.5,0.0,5.8,1011.2,0.0,0.0,0.0,0.0,0.0
2023-10-17,34.09166666666667,41.8,25.2,5.168375126601721,61.53333333333333,150,23.641666666666666,9.333333333333334,517.4166666666666,18.358333333333334,81.16666666666667,12.304166666666667,31,1016.9666666666667,20.1,16.2,24.5,26.2,6.5,1015.8,2.0,298.03,0.315,0.35,0.63
2023-10-18,33.266666666666666,53.1,22.6,9.634795034785059,51.7875,149,33.583333333333336,11.933333333333332,762.6666666666666,19.349999999999998,73.54166666666667,7.875,270,1016.0333333333333,21.0,15.6,26.5,0.5,3.0,1016.7,0.0,0.0,0.0,0.0,0.0
2023-10-19,44.49166666666667,73.6,25.3,17.129149238160906,64.39583333333333,178,52.025,17.033333333333335,1278.2083333333333,20.412499999999998,71.16666666666667,5.4750000000000005,180,1015.3000000000001,22.6,16.8,28.5,0.0,0.9,1015.5,23.0,329.85478260869564,4.972608695652174,24.11,114.37
2023-10-20,51.61666666666667,77.3,30.0,15.49383233998968,73.79583333333333,221,60.77916666666667,20.058333333333334,1425.7083333333333,21.229166666666668,69.54166666666667,7.05,19,1015.6291666666666,22.9,16.8,29.0,0.0,0.5,1015.5,22.0,335.6981818181818,4.1872727272727275,13.32,92.12
2023-10-21,49.54583333333333,62.9,33.3,9.211664588593836,72.20416666666667,215,50.00833333333333,16.254166666666666,1059.8333333333333,21.8,70.66666666666667,5.8999999999999995,261,1016.1041666666666,23.3,17.0,29.8,0.0,0.7,1015.8,40.0,335.1115,3.5652500000000003,9.16,142.61
2023-10-22,54.854166666666664,83.6,32.7,18.244069415582135,86.53333333333335,183,42.4375,17.2,964.2916666666666,20.8875,80.0,7.0,337,1016.8625000000001,22.7,18.6,29.8,0.0,0.6,1016.8,16.0,325.395,4.4725,21.12,71.56
2023-10-23,64.925,88.0,32.2,19.518469514127204,101.80416666666667,191,55.987500000000004,17.3,1649.5416666666667,21.566666666666666,73.04166666666667,5.820833333333333,41,1014.6916666666666,23.6,18.6,29.5,0.0,1.5,1015.4,108.0,334.8992592592593,4.519907407407407,39.33,488.15
2023-10-24,54.074999999999996,76.8,29.5,15.28378652149992,80.04166666666667,199,58.25833333333333,18.345833333333335,1409.7083333333333,21.683333333333334,67.375,5.666666666666667,286,1014.4916666666667,23.8,18.5,30.0,0.0,1.2,1014.4,104.0,334.72163461538463,5.000192307692307,19.74,520.02
2023-10-25,47.9375,70.5,24.0,14.47161577169178,70.70416666666667,171,50.06666666666666,12.625,1269.5,22.004166666666666,70.91666666666667,6.141666666666667,310,1015.0958333333333,23.8,17.5,30.7,0.0,0.8,1015.0,52.0,336.64557692307693,6.232115384615384,33.44,324.07
2023-10-26,53.03333333333333,73.8,28.1,16.330517355596832,76.70416666666667,189,58.75416666666666,15.579166666666666,1483.4583333333333,21.84166666666667,73.08333333333333,4.791666666666667,318,1014.2333333333332,23.9,17.2,32.0,0.0,0.6,1014.5,144.0,340.10854166666667,5.138472222222223,20.18,739.94
2023-10-27,79.74166666666666,109.0,50.1,20.700743877973306,119.97916666666667,224,67.47083333333333,19.495833333333334,1674.5416666666667,22.325,73.41666666666667,6.137499999999999,93,1013.15,24.3,17.8,30.8,0.0,0.0,1013.4,151.0,338.4958940397351,6.32476821192053,42.55,955.04
2023-10-28,98.64583333333333,128.5,70.5,18.407535771754073,151.10833333333332,243,65.66250000000001,24.875,1686.2916666666667,22.8125,74.75,4.875,68,1013.6958333333333,23.8,17.5,30.2,0.0,0.1,1013.5,227.0,334.3299559471365,5.100440528634361,35.09,1157.8
2023-10-29,98.57916666666667,139.2,70.5,21.490563736443608,154.14583333333334,256,53.1875,22.745833333333334,1449.9166666666667,23.320833333333336,73.45833333333333,4.966666666666667,90,1013.9541666666668,24.6,19.8,30.0,0.0,0.3,1013.8,242.0,334.9404958677686,4.283471074380165,19.36,1036.6
2023-10-30,102.48333333333333,128.1,85.7,14.566897156004886,160.3375,256,56.25416666666666,24.099999999999998,1429.375,22.47083333333333,73.25,6.691666666666666,59,1015.0833333333334,24.2,19.5,29.5,0.0,0.1,1014.5,128.0,337.19375,5.736875,29.43,734.32
2023-10-31,112.77916666666665,149.9,88.0,21.535430445959364,172.82083333333333,259,76.45416666666667,25.945833333333336,1955.1666666666667,22.933333333333334,73.375,5.0125,90,1016.2375000000001,24.6,19.6,29.6,0.0,0.3,1015.7,132.0,340.02340909090907,6.4363636363636365,27.03,849.6
2023-11-01,75.02499999999999,105.9,40.0,22.15903486361616,109.3625,194,48.574999999999996,14.929166666666667,1506.75,22.425,78.45833333333333,7.029166666666666,315,1016.6666666666666,24.5,19.4,30.2,0.0,0.5,1016.5,186.0,337.98569892473114,8.374086021505375,37.7,1557.58
2023-11-02,100.63333333333333,135.5,61.7,24.343478131446865,153.27916666666667,186,53.06666666666666,19.54583333333333,1602.1666666666667,21.275,79.75,7.8875,332,1014.65,24.3,19.3,29.5,0.0,0.4,1015.2,226.0,335.1816814159292,5.388185840707965,39.93,1217.73
2023-11-03,113.16250000000001,147.1,82.7,23.517094846090163,178.65833333333333,182,62.237500000000004,18.716666666666665,1712.625,21.666666666666668,69.58333333333333,6.395833333333333,7,1012.3833333333333,23.7,19.2,28.6,0.0,0.2,1012.4,306.0,335.8536274509804,5.214477124183007,54.68,1595.6299999999999
2023-11-04,94.66250000000001,175.6,51.2,40.70334686057368,145.01666666666668,204,58.237500000000004,18.325,1753.5416666666667,21.474999999999998,68.625,5.545833333333333,346,1013.1208333333334,23.4,18.8,29.5,0.0,0.8,1012.7,146.0,335.4573287671233,6.787191780821917,43.38,990.93
2023-11-05,90.97916666666667,124.8,51.6,24.599840564465076,138.25416666666666,190,65.74583333333334,17.51666666666667,2091.4166666666665,21.308333333333334,72.16666666666667,5.795833333333333,84,1014.5166666666668,21.1,16.6,29.0,0.0,0.4,1014.1,266.0,341.00338345864657,6.381052631578947,29.37,1697.36
2023-11-06,107.17083333333333,133.6,91.5,14.621766953435543,164.51666666666668,229,54.43333333333334,20.95,1559.875,21.204166666666666,74.125,7.041666666666667,40,1016.0041666666666,22.5,17.2,28.5,0.0,0.0,1015.9,85.0,338.50682352941175,6.334941176470589,42.17,538.47
2023-11-07,123.75,159.7,93.1,20.995486057307872,207.13750000000002,172,48.89166666666667,20.212500000000002,1629.625,20.9375,76.33333333333333,7.716666666666666,12,1015.1166666666667,22.6,18.0,27.3,0.0,0.6,1015.5,176.0,336.46460227272723,5.990227272727273,34.4,1054.28
2023-11-08,113.05833333333334,140.2,84.8,21.157050765677376,189.35,149,58.050000000000004,18.470833333333335,1374.0,19.945833333333333,79.45833333333333,4.783333333333333,90,1014.3416666666667,22.4,18.2,28.0,0.0,0.4,1014.2,140.0,335.31842857142857,3.9909285714285714,14.61,558.73
2023-11-09,123.09166666666665,143.0,84.5,16.92659129162228,198.775,221,34.81666666666667,25.5625,1272.125,19.879166666666666,79.16666666666667,7.391666666666667,6,1014.2666666666668,22.3,17.2,28.2,0.0,0.3,1014.2,112.0,333.518125,5.798035714285715,39.62,649.38
2023-11-10,69.10416666666667,76.6,56.1,4.898667002950608,109.25833333333333,120,29.308333333333334,10.145833333333334,749.875,16.766666666666666,88.875,9.591666666666667,3,1017.6999999999999,17.1,15.4,20.5,3.8,4.2,1016.4,2.0,299.21000000000004,0.65,0.65,1.3
2023-11-11,50.9125,67.5,30.5,10.558627731159829,76.42916666666666,135,39.25833333333333,13.120833333333332,1064.9166666666667,17.233333333333334,80.875,7.5375000000000005,276,1019.1083333333332,19.3,13.8,25.5,7.4,1.7,1018.7,9.0,322.72555555555556,2.2844444444444445,4.1,20.56
2023-11-12,41.94583333333333,54.4,23.0,11.712385832274224,60.92083333333333,143,44.2875,13.075000000000001,1120.4583333333333,17.5125,79.75,7.320833333333333,295,1018.4166666666666,19.4,14.0,26.0,0.0,0.8,1018.6,52.0,334.63865384615383,4.405961538461539,17.44,229.11
2023-11-13,65.00416666666666,98.7,30.6,24.061054210282325,93.93333333333334,170,56.82916666666667,17.879166666666666,1604.7083333333333,17.854166666666668,80.16666666666667,6.083333333333333,355,1018.3874999999999,19.5,13.7,27.0,0.0,0.1,1018.4,113.0,333.8361061946903,4.284867256637168,24.21,484.19
2023-11-14,57.75416666666666,105.2,33.8,20.60736422119353,82.92916666666666,187,49.43333333333334,16.395833333333332,1385.9166666666667,17.474999999999998,81.66666666666667,7.341666666666666,315,1018.1125000000001,19.9,13.4,27.3,0.0,0.5,1018.5,125.0,334.41535999999996,5.23976,31.84,654.97
2023-11-15,65.44166666666666,93.8,35.9,23.820869853548803,93.96666666666665,179,54.24583333333334,17.083333333333332,1579.5833333333333,18.150000000000002,78.54166666666667,6.004166666666666,17,1017.525,18.8,13.7,27.0,0.0,0.2,1017.7,97.0,335.1184536082474,5.398247422680412,30.64,523.63
2023-11-16,93.7625,128.5,53.1,23.777954943694116,134.40416666666667,210,70.5625,25.412499999999998,1998.5,18.129166666666666,77.25,4.970833333333333,323,1019.1291666666666,19.3,14.0,27.4,0.0,0.1,1018.4,86.0,338.33220930232557,5.846279069767442,45.0,502.78
2023-11-17,60.395833333333336,106.4,41.2,20.456262550530386,86.86250000000001,201,45.074999999999996,17.220833333333335,1144.75,18.2875,77.70833333333333,7.7250000000000005,317,1018.1541666666667,19.2,13.0,27.8,0.0,1.0,1018.7,124.0,334.58032258064515,7.93233870967742,57.41,983.61
2023-11-18,59.475,86.1,40.2,10.25896214769438,87.29583333333333,176,44.6875,15.625,1205.9583333333333,17.166666666666668,79.125,6.45,180,1016.65,18.7,13.2,27.0,0.0,0.3,1016.8,111.0,332.3191891891892,4.304234234234234,19.59,477.77
2023-11-19,87.85833333333333,119.2,53.9,21.46351639950649,130.47083333333333,189,65.45,23.90833333333333,1747.875,17.8875,71.08333333333333,7.0625,350,1017.7916666666666,18.2,12.8,27.5,0.0,0.5,1017.4,171.0,333.7822807017544,3.9526315789473685,27.89,675.9
2023-11-20,87.98333333333333,114.8,58.8,14.362773943856341,131.45833333333334,156,45.550000000000004,15.5875,1312.875,17.4375,70.41666666666667,7.2625,295,1018.2125,18.9,14.0,26.0,0.0,0.8,1018.0,50.0,334.8548,5.183,13.69,259.15
2023-11-21,68.0375,106.6,40.9,18.379899524255816,100.96666666666665,153,37.137499999999996,12.262500000000001,1047.5416666666667,16.920833333333334,71.58333333333333,8.65,270,1016.3625000000001,19.5,12.5,26.6,0.0,1.2,1017.2,79.0,335.63784810126583,4.174430379746835,17.48,329.78
2023-11-22,78.3625,122.5,34.7,31.785350912152843,114.8,158,55.97083333333333,17.241666666666667,1827.25,16.741666666666667,75.875,6.533333333333334,265,1013.8083333333334,18.0,12.8,26.0,0.0,0.3,1014.4,58.0,339.8503448275862,5.050862068965517,20.95,292.95
2023-11-23,100.45833333333333,143.9,67.3,24.62972606013111,149.27083333333334,172,54.395833333333336,21.270833333333332,1720.25,16.2375,76.91666666666667,6.779166666666666,152,1014.3333333333334,17.3,11.3,24.0,0.0,0.4,1013.9,6.0,298.26666666666665,0.4633333333333334,0.63,2.7800000000000002
2023-11-24,78.30416666666666,125.7,55.4,19.169075620512526,115.28750000000001,191,44.65,19.220833333333335,1355.9583333333333,16.304166666666667,81.25,7.591666666666666,43,1017.1708333333332,18.4,11.5,24.5,0.0,0.2,1016.9,59.0,334.3184745762712,3.2161016949152543,9.02,189.75
2023-11-25,88.69583333333333,133.2,52.2,29.128418503117434,129.01250000000002,194,73.95833333333333,26.837500000000002,2104.375,15.754166666666668,80.625,6.125,265,1017.4958333333334,17.9,11.3,24.2,0.0,0.0,1017.5,0.0,0.0,0.0,0.0,0.0
2023-11-26,83.67083333333333,107.3,61.2,15.033686208461738,121.35000000000001,161,52.23333333333334,19.025000000000002,1756.5833333333333,16.837500000000002,83.79166666666667,6.545833333333333,11,1017.9208333333332,17.3,11.2,23.5,0.0,0.5,1018.6,0.0,0.0,0.0,0.0,0.0
2023-11-27,70.32916666666667,97.8,48.0,17.87776075771641,101.97916666666667,137,45.94583333333333,20.675,1405.375,16.666666666666668,83.16666666666667,6.679166666666667,42,1016.3916666666668,18.4,11.8,22.5,0.0,0.6,1016.9,3.0,300.5233333333333,0.7600000000000001,1.03,2.2800000000000002
2023-11-28,103.1125,136.0,75.7,18.55661870670643,149.18333333333334,186,55.637499999999996,29.245833333333334,1745.2083333333333,16.966666666666665,82.875,5.604166666666667,50,1016.0833333333334,18.1,14.0,25.0,0.0,1.2,1016.2,4.0,342.015,6.6049999999999995,9.69,26.419999999999998
2023-11-29,76.49583333333334,111.1,47.0,17.27401867008638,110.14583333333333,179,52.6875,20.55,1563.7083333333333,17.825,83.0,4.3999999999999995,45,1015.7833333333333,19.4,12.5,26.0,0.0,0.2,1015.7,2.0,297.14,0.86,1.0,1.72
2023-11-30,73.67916666666666,93.6,55.3,12.296693764432455,108.72083333333335,122,31.695833333333336,14.541666666666666,867.5833333333334,15.595833333333333,88.41666666666667,9.554166666666667,51,1017.9333333333334,17.8,13.5,21.5,1.5,4.1,1017.2,4.0,313.09,2.2225,2.72,8.89
2023-12-01,55.42916666666667,80.6,34.2,10.24552836359723,83.10416666666667,130,28.95,11.512500000000001,790.75,15.591666666666667,78.75,8.158333333333333,332,1018.0291666666667,16.5,12.2,23.5,0.0,0.9,1018.4,1.0,345.04,7.53,7.53,7.53
2023-12-02,68.70833333333333,88.0,46.3,13.815111973508564,100.2,174,51.949999999999996,18.075,1531.75,15.283333333333333,82.75,6.762499999999999,292,1017.8833333333333,16.8,11.8,25.0,0.0,0.3,1017.8,4.0,322.8275,2.0675,3.09,8.27
2023-12-03,97.26666666666667,134.1,48.1,30.891769927852334,140.44166666666666,213,79.37916666666666,33.520833333333336,2411.1666666666665,15.895833333333334,80.58333333333333,5.55,311,1017.7333333333332,16.8,11.4,25.0,0.0,0.1,1018.2,9.0,328.7033333333333,3.2733333333333334,7.83,29.46
2023-12-04,110.22500000000001,155.5,50.9,33.57623706808395,158.54166666666666,230,80.325,37.550000000000004,2327.0,15.087499999999999,85.54166666666667,5.695833333333333,106,1017.1125000000001,17.4,11.2,23.5,0.0,0.6,1017.4,8.0,311.87375,1.3987500000000002,3.68,11.190000000000001
2023-12-05,97.18333333333334,116.4,73.8,14.820422650391313,139.20833333333334,244,60.166666666666664,29.770833333333332,1791.75,14.424999999999999,87.5,6.625,317,1017.1,17.1,11.0,23.5,0.0,0.4,1017.4,13.0,326.60846153846154,2.126923076923077,4.3,27.65
2023-12-06,70.03333333333333,124.3,33.5,24.452112323916907,100.1875,194,51.362500000000004,20.266666666666666,1554.4166666666667,14.704166666666666,79.58333333333333,8.383333333333333,322,1017.3916666666668,17.4,10.5,24.5,0.0,1.1,1017.5,6.0,327.11833333333334,2.645,5.0,15.870000000000001
2023-12-07,83.41666666666667,117.3,40.7,24.478840315431732,119.49583333333334,206,64.50416666666666,24.954166666666666,1950.25,14.6875,78.5,7.229166666666667,291,1016.0208333333334,15.6,11.0,24.6,0.0,0.3,1016.9,12.0,325.61083333333335,1.985,3.04,23.82
2023-12-08,113.05833333333334,168.1,48.8,38.803820034570855,161.84166666666667,240,82.86666666666666,31.116666666666664,2608.5833333333335,14.266666666666666,78.875,6.404166666666666,270,1015.9541666666668,14.8,9.2,24.7,0.0,0.2,1015.9,8.0,332.07,3.84,7.47,30.72
2023-12-09,109.47083333333335,167.2,56.9,32.05445745529978,157.1,240,67.85416666666667,32.704166666666666,2231.0833333333335,14.066666666666668,79.45833333333333,6.358333333333333,299,1016.6125000000001,14.9,8.8,22.5,0.0,0.5,1016.9,6.0,321.76,2.4499999999999997,5.01,14.7
2023-12-10,73.8,96.2,36.9,19.85488659597759,106.32916666666667,172,46.77916666666667,17.191666666666666,1431.5,13.895833333333334,72.29166666666667,7.216666666666666,257,1014.375,15.8,9.0,23.5,0.0,0.5,1015.0,17.0,321.49411764705883,2.195294117647059,5.3,37.32
2023-12-11,112.87083333333334,159.7,56.0,33.14107498934329,162.45000000000002,213,72.39583333333333,28.5625,2478.9583333333335,13.120833333333332,80.45833333333333,5.158333333333333,96,1015.1041666666666,15.3,9.0,22.2,0.0,0.0,1015.1,6.0,329.72499999999997,3.733333333333333,8.03,22.4
2023-12-12,95.38333333333333,134.6,53.1,25.54586100511693,137.275,182,51.458333333333336,27.09583333333333,1900.125,13.279166666666667,79.95833333333333,6.0,31,1015.2458333333334,14.7,8.8,21.0,0.0,0.2,1015.4,6.0,313.70166666666665,1.7683333333333333,4.14,10.61
2023-12-13,129.7875,187.7,73.3,37.15736585061597,171.04583333333335,222,67.60833333333333,36.733333333333334,2389.9583333333335,12.904166666666667,80.41666666666667,6.070833333333333,20,1017.5333333333333,14.9,8.5,21.5,0.0,0.2,1017.2,2.0,322.575,2.43,3.79,4.86
2023-12-14,109.04583333333333,155.1,53.3,31.696865558472556,137.22916666666666,193,61.291666666666664,28.329166666666666,2083.25,13.633333333333333,78.08333333333333,5.3500000000000005,4,1017.9458333333333,13.8,9.0,19.4,0.0,0.3,1018.0,2.0,305.07,0.945,1.42,1.89
2023-12-15,121.22500000000001,170.4,67.3,33.766438830654735,178.1916666666667,242,79.48333333333333,38.22083333333333,2647.0416666666665,13.683333333333332,75.04166666666667,3.7583333333333333,39,1018.6666666666666,14.1,8.7,21.8,0.0,0.2,1018.7,7.0,322.38571428571424,1.747142857142857,2.8,12.23
2023-12-16,93.03750000000001,157.9,74.7,21.867184318059802,136.08333333333334,259,51.27916666666667,29.037499999999998,1737.2083333333333,12.808333333333332,83.75,5.1000000000000005,13,1017.5625,13.2,8.2,19.0,0.0,0.3,1018.1,2.0,325.305,2.9,3.5,5.8
2023-12-17,66.09583333333333,108.3,47.0,16.004441752123114,99.20416666666667,165,38.104166666666664,19.175,1175.6666666666667,11.9,83.79166666666667,6.708333333333333,283,1019.7583333333333,13.6,9.0,20.0,0.0,1.0,1019.2,4.0,317.105,2.7675,6.23,11.07
2023-12-18,55.025,66.6,38.4,7.143269863852692,81.69166666666666,151,28.65416666666667,13.920833333333334,1000.0,12.420833333333334,74.54166666666667,8.8375,317,1020.5041666666666,13.8,8.0,22.0,0.0,0.4,1020.8,2.0,320.42999999999995,3.545,5.84,7.09
2023-12-19,64.17083333333333,91.3,37.8,13.18541615859592,93.175,186,39.06666666666667,16.141666666666666,1347.2916666666667,11.4,79.25,7.770833333333333,291,1020.1999999999999,13.9,8.0,21.8,0.0,1.0,1020.4,6.0,332.6616666666667,5.5,14.63,33.0
2023-12-20,85.7375,108.5,47.6,20.574336325077205,123.25,206,59.0,21.229166666666668,1976.5,12.658333333333333,80.125,5.054166666666666,297,1019.2083333333334,15.4,8.9,23.0,0.0,0.0,1019.6,9.0,319.78999999999996,1.8866666666666667,3.87,16.98
2023-12-21,122.57083333333333,166.7,55.2,39.17621815388234,175.79583333333335,242,77.36666666666666,30.8125,2686.75,11.3375,87.95833333333333,4.208333333333333,90,1018.0708333333333,14.3,7.5,21.5,0.0,0.8,1018.7,7.0,313.7728571428571,1.502857142857143,2.69,10.52
2023-12-22,146.98333333333332,222.1,71.2,43.80252788681678,210.73749999999998,244,81.00416666666666,33.72083333333333,2882.5833333333335,12.304166666666667,90.375,5.495833333333334,90,1018.15,14.0,7.5,19.5,0.0,0.4,1018.1,2.0,331.30499999999995,2.49,2.58,4.98
2023-12-23,147.41666666666666,203.0,94.8,29.827557533358263,211.92083333333335,256,74.19166666666666,34.666666666666664,2691.25,14.329166666666666,86.375,5.241666666666666,29,1020.9708333333333,14.8,9.3,23.0,0.0,1.3,1020.2,6.0,333.385,3.92,8.53,23.52
2023-12-24,121.60833333333333,194.2,71.7,38.95340490410547,175.26666666666665,273,60.17916666666667,25.933333333333334,2325.5416666666665,12.85,88.04166666666667,6.5,299,1021.625,13.2,9.3,20.5,0.0,0.0,1022.1,1.0,300.11,0.88,0.88,0.88
2023-12-25,113.6125,187.2,44.5,52.52083075355414,164.92499999999998,199,71.06666666666666,25.229166666666668,2317.1666666666665,13.066666666666668,85.41666666666667,4.1125,211,1019.0124999999999,14.7,10.0,22.0,0.0,0.4,1019.8,8.0,318.52875,1.99125,3.36,15.93
2023-12-26,156.27916666666667,225.8,47.0,60.581206579101,225.13333333333333,237,109.6375,39.362500000000004,3378.2916666666665,12.733333333333334,86.08333333333333,5.0,74,1019.4333333333334,14.6,10.0,21.2,0.0,0.0,1019.1,1.0,327.24,2.55,2.55,2.55
2023-12-27,122.20416666666667,217.9,61.7,44.79723864904745,175.72083333333333,275,64.2,27.0,2269.7916666666665,13.075000000000001,90.875,5.558333333333334,8,1020.6708333333332,13.4,9.5,19.0,0.0,0.2,1021.1,0.0,0.0,0.0,0.0,0.0
2023-12-28,125.45416666666667,168.1,76.6,25.776530936133536,180.3166666666667,263,49.32916666666667,20.183333333333334,2236.6666666666665,11.783333333333333,92.875,4.966666666666667,95,1019.2624999999999,13.6,9.5,19.0,0.0,0.8,1019.5,0.0,0.0,0.0,0.0,0.0
2023-12-29,157.90416666666667,210.5,122.0,30.96999219674857,227.17499999999998,222,61.88333333333333,27.066666666666666,2539.1666666666665,11.6875,93.875,4.154166666666667,346,1020.5458333333332,12.1,10.5,16.0,0.0,1.8,1020.8,0.0,0.0,0.0,0.0,0.0
2023-12-30,180.0041666666667,251.5,136.4,45.66396618747669,258.84999999999997,243,76.57916666666667,34.045833333333334,2856.8333333333335,10.133333333333333,91.79166666666667,2.85,27,1019.5124999999999,11.9,9.0,15.0,0.0,1.2,1019.8,1.0,331.87,3.33,3.33,3.33
2023-12-31,198.80833333333337,262.6,141.6,38.912900696037944,285.97499999999997,327,86.97083333333335,35.65416666666667,3217.7083333333335,9.15,92.79166666666667,3.4958333333333336,45,1019.5749999999999,11.2,9.0,14.3,0.0,0.3,1019.5,1.0,326.7,2.57,2.57,2.57
2024-01-01,189.775,254.3,151.8,39.118262720382525,272.58750000000003,270,74.33749999999999,27.604166666666668,2982.6666666666665,9.241666666666667,92.875,4.220833333333333,40,1019.4833333333332,10.5,9.5,13.9,0.0,0.7,1019.9,0.0,0.0,0.0,0.0,0.0
2024-01-02,185.48749999999998,247.7,130.9,37.25365826798527,267.29583333333335,251,82.40416666666667,25.395833333333332,3236.9583333333335,8.058333333333334,92.75,3.9166666666666665,45,1018.8958333333334,10.1,8.5,13.3,0.0,0.8,1019.3,0.0,0.0,0.0,0.0,0.0
2024-01-03,179.00833333333333,233.8,138.3,25.775635895106483,257.78749999999997,289,62.737500000000004,22.433333333333334,2887.6666666666665,7.104166666666667,92.45833333333333,4.804166666666666,4,1019.2291666666666,9.4,7.5,13.3,0.0,1.5,1019.4,0.0,0.0,0.0,0.0,0.0
2024-01-04,161.94583333333335,212.3,122.9,33.40334504424561,233.1208333333333,276,62.64166666666667,22.495833333333334,2826.7916666666665,8.358333333333333,90.70833333333333,3.2375000000000003,270,1018.9458333333333,9.0,7.4,12.0,0.0,0.2,1019.4,0.0,0.0,0.0,0.0,0.0
2024-01-05,173.54999999999998,234.2,132.7,31.594564749955506,249.91666666666666,247,66.46249999999999,24.775000000000002,3019.0,7.795833333333333,91.08333333333333,3.6833333333333336,17,1019.6291666666666,9.0,7.0,11.5,0.0,0.6,1019.4,0.0,0.0,0.0,0.0,0.0
2024-01-06,160.55416666666667,182.5,117.8,19.16126026459471,231.84166666666667,250,60.4,22.445833333333336,2782.0,7.3125,93.25,3.65,180,1021.2083333333334,8.7,7.0,12.9,0.0,0.2,1021.1,0.0,0.0,0.0,0.0,0.0
2024-01-07,149.55833333333334,189.1,115.3,23.18323826025785,217.0625,271,64.17083333333333,23.879166666666666,2618.3333333333335,7.2749999999999995,93.58333333333333,3.529166666666667,56,1021.4875000000001,8.8,6.0,13.2,0.0,0.8,1021.7,0.0,0.0,0.0,0.0,0.0
2024-01-08,145.32083333333333,218.9,109.2,31.35622785607859,211.74166666666667,280,56.56666666666666,24.120833333333334,2568.875,6.875,92.5,3.9583333333333335,5,1021.1458333333334,8.9,6.5,12.0,0.0,1.8,1021.6,0.0,0.0,0.0,0.0,0.0
2024-01-09,157.46666666666667,191.9,106.9,23.75711640141002,228.89166666666665,238,64.85416666666667,26.104166666666668,2567.2083333333335,7.1125,91.45833333333333,4.658333333333333,61,1021.7125,8.4,7.0,9.6,0.1,0.8,1021.8,0.0,0.0,0.0,0.0,0.0
2024-01-10,140.95833333333334,176.0,96.9,23.479999197590292,204.525,209,51.60833333333333,18.883333333333333,2323.5833333333335,7.4750000000000005,92.41666666666667,5.516666666666667,270,1019.4583333333334,8.5,6.5,12.6,0.0,1.3,1020.5,0.0,0.0,0.0,0.0,0.0
