date,ozone,nitrogen_dioxide,sulphur_dioxide,carbon_monoxide,relative_humidity_2m,tmax,prcp,wspd,pres,fire_frp_max,fire_frp_total,year,day_of_week,week_of_year,is_weekend,is_winter,is_spring,is_summer,is_autumn,is_smog_season,is_crop_burning,month_sin,month_cos,dow_sin,dow_cos,pm2_5_max_lag1,pm2_5_max_lag7,pm2_5_max_lag14,pm2_5_max_lag30,pm2_5_std_lag1,pm2_5_std_lag7,pm2_5_std_lag14,pm2_5_std_lag30,pm10_lag1,pm10_lag7,pm10_lag14,pm10_lag30,ozone_lag1,ozone_lag7,ozone_lag14,ozone_lag30,nitrogen_dioxide_lag1,nitrogen_dioxide_lag7,nitrogen_dioxide_lag14,nitrogen_dioxide_lag30,fire_frp_total_lag1,fire_frp_total_lag7,fire_frp_total_lag14,fire_frp_total_lag30,pm2_5_mean_rolling_mean_3d,pm2_5_mean_rolling_std_3d,pm2_5_mean_rolling_mean_7d,pm2_5_mean_rolling_std_7d,pm2_5_mean_rolling_mean_30d,pm2_5_mean_rolling_std_30d,pm10_rolling_mean_3d,pm10_rolling_std_3d,pm10_rolling_mean_7d,pm10_rolling_std_7d,pm10_rolling_mean_30d,pm10_rolling_std_30d,ozone_rolling_mean_3d,ozone_rolling_mean_7d,ozone_rolling_mean_30d,tavg_rolling_std_3d,tavg_rolling_std_7d,tavg_rolling_mean_30d,tavg_rolling_std_30d,relative_humidity_2m_rolling_mean_7d,relative_humidity_2m_rolling_mean_30d,fire_frp_total_rolling_mean_3d,fire_frp_total_rolling_mean_7d,fire_frp_total_rolling_mean_30d,temp_range,days_since_rain,prcp_cumsum_7d,tavg_anomaly,wind_chill,temp_humidity_interaction,wind_fire_interaction,pm10_ozone_interaction,inversion_risk,crop_fire_intensity,pm2_5_pm10_ratio,has_fire,fire_count_cumsum_3d,fire_intensity_per_fire,strong_inversion,fire_weather_risk,high_pollution_streak,stagnant_air,winter_smog_risk,humidity_wind_trap,pm2_5_mean
2023-01-31,-1.5801638348025504,0.025502853624336633,-0.5365489512746464,0.19627006033449174,0.8044236972007792,-1.6081132314418565,0.166726278741773,0.11020849915774492,1.7386056700894035,-0.47029444790668434,-0.2853360377011726,-0.9804050335705233,-1.0032405531032562,-1.529235320642714,-0.6331294326319216,2.115419580130618,-0.6237037297425073,-0.6237037297425073,-0.5884823492763704,1.8874586088176877,-0.3285206249412727,0.7058395103823002,1.4473887743995066,1.1048361866839034,0.8845757661880819,0.11020473914039802,0.9435656754795677,1.3714169015456068,2.249469178982009,-0.15389586722696638,-0.14691080846095317,1.7684622966307386,2.553358422941873,0.18433139387358427,0.8889946220980715,1.2437074905091479,1.9657928044046562,-3.161162554709113,-0.6064981017367248,0.2820905634795905,-0.4542314194681536,-0.008959883677776347,0.9396746844707733,3.3921664053855154,3.611266557398346,-0.2978599021096409,-0.2585167919573765,-0.2670881367251487,-0.2609800837138504,1.1158307207922695,2.149819788351747,1.277641948253823,0.7198681323411906,2.6127579417650333,3.5734842278925694,0.9116625372690422,1.4163684151486595,1.051235900915638,0.23241613827828161,2.49175257837659,3.1782050287976364,-1.1435408055849894,-0.9471883639626532,0.11435440402100178,-0.6681943196833718,-0.5214888257009299,-1.986416087426656,-0.6066907815858817,0.6083105197848563,0.9365437110387206,-0.3161433370381501,-0.3352999724150444,-0.4619592597641225,-0.013543394853826782,-0.8878861813039756,-0.27333314460838093,1.195479562922125,-1.4831746492362599,-0.6875711929444063,-0.2119802087846535,-0.6867704077006954,-0.2477687180443831,-0.241794261936719,0.775511259843866,0.5814512358872992,-0.3557397198929911,-0.26284722603663774,-0.33698564069392967,-0.553319999519977,2.115419580130618,-0.16298006013006625,-0.3425593945223371,-0.4426611304436887,57.70416666666667
2023-02-01,-0.5644226906000612,0.4663830321443744,-0.10605762022726857,0.562919699088457,0.19832488886761154,-1.257957996644984,-0.26349747549399094,0.45129119607999824,1.513617699782375,-0.19573781193132908,-0.27142729438212987,-0.9804050335705233,-0.5027629195506068,-1.529235320642714,-0.6331294326319216,2.115419580130618,-0.6237037297425073,-0.6237037297425073,-0.5884823492763704,-0.5298129428260175,-0.3285206249412727,1.2049816440179855,0.9022149195982498,1.3777081902438113,-0.3127784418098427,0.029762155002449022,1.3171792385028127,3.4033386862681034,3.069439311354674,0.1411521206256296,0.06747091451968883,3.630454607099137,3.9280819873589152,-0.3343846371942734,1.5585196897644684,2.038906700082341,2.779215383072739,-1.5674417731944275,0.13696422114918103,1.2098183248087067,0.8947221805587936,0.025745562837998077,1.8504349114999148,4.214673444258893,4.803862133737141,-0.28305620377098323,-0.28772466352875053,-0.2822140920275558,-0.2211231588995174,0.4257229464607053,1.2129034780889512,1.08395517428187,1.5507687433071886,2.507330506052494,3.750402200335366,0.21520522249702687,0.748627086656931,0.8542128440523649,0.9303805346412197,2.379009760871053,3.364076929563554,-1.841987406215687,-1.1413058000763416,0.044146664280517875,0.007128179515563929,-0.025398707830762157,-1.9663859304555515,-0.4185603363776297,0.6605133739873411,0.9361748451669932,-0.31617755214248106,-0.33930419655637123,-0.4618152490381971,1.1107539505026784,-0.7725785669302432,-0.3416698224955311,1.1830004019389584,-1.6667286336325695,-0.9869104214575252,-0.21466805325422716,-0.488037306021155,-0.2477687180443831,-0.241794261936719,0.796165903276286,0.5814512358872992,-0.34411084539412573,0.7199910895847271,-0.33698564069392967,-0.553319999519977,-0.4727194592470654,-0.16298006013006625,-0.3425593945223371,-0.5045586759298455,55.875
2023-02-02,-0.5376926604894694,1.40534212954638,0.43344224529133385,1.2244135336346287,0.0733317494059081,-1.1038896933343598,-0.26349747549399094,-0.4257785960057959,1.235691383520771,-0.14706295125979799,-0.2825036542493994,-0.9804050335705233,-0.0022852859979573866,-1.529235320642714,-0.6331294326319216,2.115419580130618,-0.6237037297425073,-0.6237037297425073,-0.5884823492763704,-0.5298129428260175,-0.3285206249412727,1.2049816440179855,0.9022149195982498,0.6131378264246332,-1.2729819643280937,-0.5188975214256125,1.5604624888435303,2.397199112952238,2.6956581770272776,-0.8422794783710243,1.6083461025323378,2.315661580778256,2.9515178352065594,-0.391116663155628,0.923855294530128,1.9889934449750108,2.398143495167666,-0.5580852782351269,-0.7392592308234938,0.812220712810514,0.9466050113290608,0.46663327227912943,0.9092450787546132,3.235232558601983,3.9739091090736385,-0.2691242435571929,-0.26934097876326274,0.3641705141534833,-0.267806761169013,0.029302477303866228,0.10358551810902675,0.7781979461990232,1.630549970521161,2.3624050895308053,3.849436929281565,-0.19232634429089823,-0.09370382520288603,0.539555630898369,0.993485124357555,2.223829933856383,3.4693778042225945,-2.106550512515193,-1.2815017261584503,-0.05003445000549854,-0.4800037355474846,0.24954986883711622,-1.9411097799920152,-0.26694543133896087,0.49634439801262853,0.8916342911559558,-0.30583888811713467,-0.33598840853336515,-0.46324173366121524,1.3356134195739793,-0.6572709525565108,-0.3416698224955311,1.221477814970388,-1.1160666804436412,-1.0147378802248486,-0.21466805325422716,-0.2173442438890253,-0.2477687180443831,-0.241794261936719,0.825050744619084,0.5814512358872992,-0.32085309639639503,-0.36539143761207005,-0.33698564069392967,-0.553319999519977,-0.4727194592470654,-0.16298006013006625,-0.3425593945223371,-0.3675494462011974,70.14583333333333
2023-02-03,-0.29712238949414305,3.645733240801267,2.0673385275069185,3.575102796378115,0.39406886198688396,-0.8797903430643618,-0.26349747549399094,-0.7181351933677272,1.1430492781002264,1.3793502576114982,-0.19670933539177743,-0.9804050335705233,0.49819234755469205,-1.529235320642714,-0.6331294326319216,2.115419580130618,-0.6237037297425073,-0.6237037297425073,-0.5884823492763704,-0.5298129428260175,-0.3285206249412727,1.2049816440179855,0.9022149195982498,-0.613137826424633,-1.272981964328094,-0.1476240561735407,0.6286007531634594,1.5438356136756577,4.1633851442814525,-0.4650995225892156,0.09009325699935124,1.6677508504181116,4.600852231851849,0.0070641322378903046,0.5228741628235966,0.9081368369414039,3.9098240409571203,-0.5315232652098821,-0.5799458759193711,-0.9637152874480799,2.5290313498222106,1.405608408567021,0.3295930090285895,1.2868957493250064,5.638971213637733,-0.28021909241914195,-0.2803711896225554,-0.29108650442424583,-0.2735462862425571,-0.02136719176312977,-0.28110929398855744,0.635179404319586,1.5752995273325177,2.2520505235277826,3.9032872021135026,-0.25561953998729287,-0.47396439385498196,0.3935307419525621,0.9522771003032579,2.1058312085302333,3.5272327074074052,-1.0588806115691476,-1.2383645181331864,-0.14592794818762128,-1.1438433801935435,-0.12815679257629117,-1.9091569105381094,-0.16852718057428054,0.4466616815992287,0.8441428101711008,-0.2994919862637367,-0.3376745391825337,-0.4625080573953519,1.4319817634616798,-0.5419633381827785,-0.3416698224955311,1.5885731338918656,-0.7489587116510225,-0.6584295956934566,-0.19854098643678525,0.7520965475616046,-0.2477687180443831,-0.241794261936719,0.8324986468666798,0.5814512358872992,-0.28596647289979904,0.7699194762587875,-0.33698564069392967,1.8072724659646002,-0.4727194592470654,-0.16298006013006625,-0.3425593945223371,-0.16098943959707737,115.77083333333331
2023-02-04,-0.21693229916236756,1.414768139194038,0.36015402155079307,1.3143360422052006,-0.07996172351882261,-0.7957530867131122,-0.26349747549399094,-0.2308741977645082,0.8651229618386074,2.7285565518505015,-0.1520399583842033,-0.9804050335705233,0.9986699811073415,-1.529235320642714,1.5794558718317617,2.115419580130618,-0.6237037297425073,-0.6237037297425073,-0.5884823492763704,-0.5298129428260175,-0.3285206249412727,1.2049816440179855,0.9022149195982498,-1.3777081902438113,-0.31277844180984316,1.3601587388223728,2.5314233183283603,0.09464542564586405,3.8541839965132394,1.527313815531306,2.9185734442613045,0.25567041017161773,2.761221053108869,1.2968643041300618,1.671608378323964,-0.14814709165474774,4.0341151966022295,-0.2924651479826793,0.1900686727838886,-1.3082998845131801,1.6729646421128015,3.646037789196444,2.774388394154246,0.8324285619334331,4.927263722411483,-0.19428156309130235,-0.28201938204980603,-0.2753574155420995,-0.2735462862425571,0.54993742645504,2.777397715747817,0.7634933299112063,1.9887621509483868,2.1276733649526567,3.5997132571256216,0.3268171576865417,2.018898287013151,0.5262500026312427,1.3001101151891905,1.973922679641393,3.2117200929324663,-0.550919447474095,-1.1790508570984477,-0.3308654089674312,-0.24299407486694768,-0.03413408191903123,-1.8729118645903964,0.045841414138671044,0.507505008221435,0.8163856533236414,-0.26755218637076084,-0.32290812228526994,-0.4561492054093878,1.2713678569821791,-0.42665572380904615,-0.3416698224955311,2.1022985943655472,-0.7630782489122769,-0.7058692264503433,-0.1252972246409033,0.03416380129924998,-0.2477687180443831,-0.241794261936719,0.690291215625224,0.5814512358872992,-0.23169839190509417,0.9657980076197609,-0.33698564069392967,-0.553319999519977,2.115419580130618,-0.16298006013006625,-0.3425593945223371,-0.3806928394216084,76.70833333333333
2023-02-05,-0.29712238949414305,1.3517852565483188,0.6816368181269467,1.8014531202665478,-0.011569250983173674,-0.837771714888737,-0.26349747549399094,-0.6206829942470835,0.6004312320656398,-0.08850100951436211,-0.271015886729917,-0.9804050335705233,1.499147614659991,-1.529235320642714,1.5794558718317617,2.115419580130618,-0.6237037297425073,-0.6237037297425073,-0.5884823492763704,-0.5298129428260175,-0.3285206249412727,1.2049816440179855,0.9022149195982498,-1.1048361866839036,0.8845757661880815,1.0528268148081579,2.6422040841085086,0.400197573724435,4.5097687085534375,1.108086801463661,4.010621863800872,0.47060371634002307,4.387592543656547,0.233992236083309,0.7830782249958887,0.37837375837488463,3.9404521042025857,-0.21277910890694507,0.11041199533182726,-1.0167283023811722,0.038655472849384816,1.4150345792256258,1.0371345405407149,1.4066120830373456,4.12034107780698,-0.14953762260947068,-0.29691650591149443,-0.27611926848492796,-0.2735462862425571,0.7549118158846364,1.9166385097474707,0.5303282708667942,1.0809139847385063,1.9498565714815448,3.2705817359515645,0.5500120078016119,1.2945798851686798,0.29699416239745424,0.5671197842688288,1.7864506155200863,2.868726588869318,-0.4133466321983513,-1.2599331221458177,-0.454157049487305,0.7219049498427785,0.5472632386845456,-1.818067387169514,0.26924588625717727,0.5100251460105216,0.7534940221941845,-0.2245266926745454,-0.30027040648829917,-0.4470434461309406,1.0465083879108783,-0.31134810943531377,-0.3416698224955311,1.577133902990629,-0.7207196371285132,-0.8188620809811226,-0.2321390423064559,0.08770199697113355,-0.2477687180443831,-0.241794261936719,0.7344749578167906,0.5814512358872992,-0.23945097490433773,0.40479674141491784,-0.33698564069392967,-0.553319999519977,2.115419580130618,-0.16298006013006625,-0.3425593945223371,-0.2557670051417563,81.10416666666667
2023-02-06,-1.660353925134326,-0.5162784736240481,-0.9270088996066034,-0.32768873346184985,0.04503141594288084,-0.9638275994156109,-0.26349747549399094,0.4025650965196763,0.6004312320656398,-0.6649938905928089,-0.2982162618896832,-0.9804050335705233,-1.5037181866559057,-1.4567089649318743,-0.6331294326319216,2.115419580130618,-0.6237037297425073,-0.6237037297425073,-0.5884823492763704,-0.5298129428260175,-0.3285206249412727,1.2049816440179855,0.9022149195982498,-5.7311376280016864e-18,1.4174485194685245,1.2157746134465672,0.13334556496985528,0.1819460393825986,3.251437455294192,1.5454049054894423,-0.1496404312095728,-0.7365662194606047,0.9181741562016225,0.34656223029029465,0.20237281316714906,0.42316770526607844,3.5043115773309186,-0.2924651479826793,-3.155511780202688,-1.414325914379365,0.5574837805520568,1.352050620734036,-0.014708403899717126,0.025635584134561778,3.1442998214259426,-0.268712149170892,-0.29691650591149443,-0.2653422237311668,-0.26954940248660714,0.8627283447246038,1.4914957385653842,0.46164973355354083,0.8997921067031868,1.7817372202762054,2.883737561294024,0.6712296503618312,0.9032646758235954,0.2300346329113192,0.4215541602976833,1.60880168797352,2.467420053908417,-0.318103913930529,-1.340815387193189,-0.47470565624061606,-0.16069707525699067,0.22683093995390005,-1.7718072627362484,0.31889418455240115,0.4099396738154111,0.6889424946419547,-0.22038666505049606,-0.2953249610914557,-0.4452540155567726,0.3076844181051753,-0.19604049506158144,-0.40109302065827035,1.6322501973329475,-1.2431425157949323,-0.7241980000377682,-0.21567599493031728,-0.9354055444213325,-0.2477687180443831,-0.241794261936719,0.4958952566713147,0.5814512358872992,-0.2782138899005555,-0.8412260884477092,-0.33698564069392967,-0.553319999519977,2.115419580130618,-0.16298006013006625,-0.3425593945223371,-0.48055293637859015,40.1125
2023-02-07,-0.9386431121483467,0.8571339775382277,0.27578018413521266,1.045397040835352,-0.7497362821438012,-1.1038896933343598,-0.26349747549399094,1.0360043908038608,0.679838750997533,-0.034502335956882214,-0.248847343624139,-0.9804050335705233,-1.0032405531032562,-1.4567089649318743,-0.6331294326319216,2.115419580130618,-0.6237037297425073,-0.6237037297425073,-0.5884823492763704,-0.5298129428260175,-0.3285206249412727,1.2049816440179855,0.9022149195982498,1.1048361866839034,0.8845757661880819,-0.6694695378889526,0.04863086172621232,0.9545564709526995,4.036182140452757,-0.6685360214779177,0.1509956519538516,-0.15160918583550737,3.245253544470351,-0.7904353501873401,-0.32987793195578835,0.9247745886438473,3.216052002290894,-1.6471278122701618,-1.562378231161461,-0.5926241829164334,0.9725464267141944,-0.5160450188804769,0.01976429628222723,0.8998336133845942,3.988174195229587,-0.2959579280190211,-0.2821144700744551,-0.2526288027477165,-0.26983717811703556,0.11834335207208295,1.6356018016282476,0.30122882924562805,1.4474402053012714,1.5836756881782719,2.7041192480800507,-0.07403974839062141,1.062524374871863,0.0683584426300162,0.8505272487440131,1.399556770288635,2.280806057483635,-0.8578126507815224,-1.033462780013181,-0.6168335196176932,-0.5671935514347728,-0.030269188126136996,-1.7260240468022954,0.40565951089047864,0.21912924121322327,0.6300161716335623,-0.25696831409770904,-0.2950022566609928,-0.4453805114646801,0.43617554328877595,-0.0807328806878491,-0.5229105768918859,1.1268441775147098,-1.7938044689838606,-1.333681595707158,-0.13806448587137815,-0.5586055267686049,-0.2477687180443831,-0.241794261936719,0.7782886035705647,0.5814512358872992,-0.31697680489677327,0.5420141756093815,-0.33698564069392967,-0.553319999519977,-0.4727194592470654,-0.16298006013006625,-0.3425593945223371,-0.5602778254091104,56.5125
2023-02-08,0.8789989353718971,3.91630256318747,2.3025998843883184,4.066031086412048,-0.261555529906581,-1.117895902726235,-0.26349747549399094,-0.7181351933677272,0.8254192023726682,-0.6383748261630652,-0.29709280253171727,-0.9804050335705233,-0.5027629195506068,-1.4567089649318743,-0.6331294326319216,2.115419580130618,-0.6237037297425073,-0.6237037297425073,-0.5884823492763704,-0.5298129428260175,-0.3285206249412727,1.2049816440179855,0.9022149195982498,1.3777081902438113,-0.3127784418098427,0.28759095031638776,-0.5291668578329926,1.3299491100206577,3.453005292130432,1.0781509133815879,-0.8510617629545488,0.0598626477518279,1.4199634623338462,-0.3690090541850143,-0.388090250993051,1.6097380279629032,3.939523981073935,-0.9299534605885534,-0.5533936501020172,0.1495580261468596,2.6587384267478784,0.8573908923085876,0.45769526526025806,1.784783368632972,4.67874185998377,-0.24650660166290533,-0.26818407446336573,-0.28188078136506833,-0.2735462862425571,-0.08035882104096728,1.391997182739858,0.29579534053979367,1.4621969832869535,1.4192744486397761,2.4639254639559396,-0.2893410867086178,0.8693747529544222,0.06261558787642424,0.863697534331541,1.224034423156167,2.034276132460635,-1.1435408055849894,-0.9040511559373892,-0.7401251601375669,-0.5671935514347624,-0.25525801527533853,-1.6983633538421976,0.4910257759354228,-0.018123730644969478,0.5400128989321683,-0.2918563154805382,-0.2888009531889312,-0.4424535907647903,0.3076844181051747,0.03457473368588324,-0.5229105768918859,0.9105387204731582,-0.8477954724798046,-1.1129831806615949,-0.23885865348039,1.3110446134821765,-0.2477687180443831,-0.241794261936719,0.8826093527160476,0.5814512358872992,-0.32085309639639503,-0.7757527159490069,-0.33698564069392967,1.8072724659646002,-0.4727194592470654,-0.16298006013006625,-0.3425593945223371,-0.25620227855173366,117.025
2023-02-09,-1.473243714360183,0.14289951923608657,-0.3985946477630403,0.19389495722114117,0.08748191613742172,-1.4260325093474828,-0.26349747549399094,-0.13342199864386456,0.4945545401564587,-0.6642333458948161,-0.29938719136136593,-0.9804050335705233,-0.0022852859979573866,-1.4567089649318743,-0.6331294326319216,2.115419580130618,-0.6237037297425073,-0.6237037297425073,-0.5884823492763704,-0.5298129428260175,-0.3285206249412727,1.2049816440179855,0.9022149195982498,0.6131378264246332,-1.2729819643280937,1.7046180093617953,-0.13817591978541022,1.5743908284835142,3.1066217278584465,2.336481331050105,-0.46673816400613843,1.5798229167887936,1.3576609536642819,1.3097875020209726,0.020480165860171973,0.9604391025495974,3.6014551314630014,0.8762634251280899,-0.5268414242846635,-0.7251567202491643,3.592629380612688,3.916611733328683,1.3903733201828583,0.8702663668891466,4.369722282774208,-0.2948325933487377,-0.2792776773390911,-0.2634693352467134,-0.2735462862425571,0.2730580212135423,3.9768446113049345,0.5746131036405672,2.0221447350828665,1.2953171584569618,1.8142768571262242,0.05457806147935501,2.8737042499717282,0.3447299574267288,1.294015559695556,1.091274505311503,1.3582032821444074,-0.6779097384978582,-0.612875001766856,-0.8582796489691115,-0.21493295090285836,-0.4841221342071109,-1.6692719353841652,0.4918886881248846,-0.08832756905520806,0.47426255729682704,-0.30125406413678246,-0.2931628414073544,-0.4422677390847108,-0.6881218020677298,0.1498823480596156,-0.5229105768918859,0.8471029854753964,-1.1866643667499144,-0.9207654511149819,-0.24289042018475046,-0.5676816445377997,-0.2477687180443831,-0.241794261936719,0.5643408356622394,0.5814512358872992,-0.3286056793956386,-0.8670465733767748,-0.33698564069392967,-0.553319999519977,-0.4727194592470654,-0.16298006013006625,-0.3425593945223371,-0.4259153811018942,62.05833333333334
