date,pm2_5_mean,pm2_5_max,pm2_5_std,pm10,ozone,nitrogen_dioxide,sulphur_dioxide,carbon_monoxide,relative_humidity_2m,tavg,tmin,tmax,prcp,wspd,pres,fire_count,fire_frp_max,fire_frp_total
2023-02-08,117.025,171.8,39.84678537031346,167.70416666666668,227,115.52083333333331,31.133333333333336,4194.166666666667,60.833333333333336,16.9,11.5,23.5,0.0,1.2,1014.1,3.0,0.8,1.91
2023-02-09,62.05833333333334,100.4,24.09349392004743,92.5125,139,42.12916666666667,12.858333333333334,1273.2083333333333,67.0,16.9,12.4,21.3,0.0,2.4,1011.6,1.0,0.46,0.46
2023-02-10,68.95833333333333,112.5,17.93970376049986,109.2125,168,43.78333333333333,20.625,1226.0416666666667,65.08333333333333,17.4,12.2,25.0,0.0,3.1,1011.0,4.0,3.54,10.16
2023-02-11,52.40416666666667,78.5,13.259597973007963,82.39166666666667,144,35.9,13.6625,1104.8333333333333,46.083333333333336,17.2,12.2,23.0,0.0,4.7,1014.6,4.0,2.99,9.16
2023-02-12,39.12916666666667,90.6,25.363727595450783,57.42916666666667,138,33.416666666666664,10.945833333333333,1080.3333333333333,35.125,15.8,9.2,21.2,0.0,5.5,1019.3,12.0,9.66,32.16
2023-02-13,56.28333333333333,101.3,32.2067055759817,81.16666666666667,152,54.67916666666667,19.89583333333333,1931.0833333333333,32.916666666666664,16.0,9.0,22.4,0.0,4.5,1017.6,9.0,4.61,16.5
2023-02-14,80.25,115.7,27.26786610167966,115.70416666666668,182,70.45833333333333,26.320833333333336,2264.333333333333,43.04166666666666,17.3,9.8,25.5,0.0,1.7,1016.2,8.0,3.38,10.49
2023-02-15,71.58749999999999,101.7,22.863856278262503,103.56666666666666,185,65.24583333333334,19.34583333333333,2012.4583333333333,48.583333333333336,19.6,11.2,27.6,0.0,2.4,1013.7,7.0,4.8,19.49
2023-02-16,115.71666666666664,180.7,42.52093772399118,168.07916666666668,236,108.35416666666669,32.75833333333333,3874.375,60.41666666666666,21.5,12.6,29.4,0.0,0.8,1014.2,0.0,0.0,0.0
2023-02-17,134.48333333333332,198.8,44.07540639943508,199.28333333333333,266,109.4625,32.62083333333333,4032.6666666666665,64.58333333333333,19.6,13.2,27.4,0.0,0.6,1016.0,0.0,0.0,0.0
2023-02-18,126.025,168.6,40.5780970046864,188.03333333333333,229,114.05,32.112500000000004,3977.8333333333335,67.91666666666667,19.3,13.5,28.5,0.0,0.8,1014.8,1.0,0.28,0.28
2023-02-19,105.52916666666664,164.8,31.483943170070532,156.25833333333333,190,78.32083333333334,24.35,2503.375,65.66666666666667,21.9,14.0,28.0,0.0,0.8,1013.3,3.0,6.27,10.46
2023-02-20,72.95833333333333,99.0,20.480911933387837,108.34166666666664,136,40.4125,20.279166666666665,1274.375,67.25,21.5,18.2,27.5,0.0,3.4,1010.3,4.0,9.04,10.6
2023-02-21,64.89999999999999,103.4,18.770443927019716,96.62916666666666,120,44.25,15.670833333333334,1245.5416666666667,50.91666666666666,19.9,14.2,28.0,0.0,2.4,1011.9,17.0,10.81,61.01
2023-02-22,63.26666666666667,98.5,19.736914579068568,92.86666666666667,146,48.15,17.954166666666666,1475.5,51.5,21.6,14.0,27.5,0.0,1.8,1013.1,3.0,6.83,7.75
2023-02-23,60.80416666666667,101.7,22.91311527159227,88.0625,155,53.60416666666666,17.666666666666668,1721.7083333333333,44.625,20.4,13.5,28.6,0.0,3.5,1013.4,8.0,27.47,77.33
2023-02-24,101.30416666666667,170.9,38.97045122705895,145.68333333333334,243,103.67916666666667,29.604166666666668,3693.875,42.66666666666666,21.2,15.6,29.4,0.0,1.4,1014.4,7.0,4.0,8.54
2023-02-25,74.87083333333334,135.5,29.93233643558006,108.3375,238,79.23333333333333,25.96666666666667,2386.875,52.583333333333336,21.0,14.3,29.0,0.0,1.2,1015.8,9.0,7.1,22.51
2023-02-26,54.583333333333336,86.6,15.195584789716037,80.89999999999999,174,47.82083333333333,11.725,1369.875,60.54166666666666,20.3,15.5,28.8,0.0,1.4,1018.0,3.0,5.03,13.02
2023-02-27,69.55416666666666,111.1,25.29514438998412,103.23333333333332,182,60.083333333333336,15.8375,1984.8333333333333,50.29166666666666,21.4,14.8,29.5,0.0,1.8,1018.0,1.0,15.71,15.71
2023-02-28,54.52916666666667,73.6,10.734806418402696,86.29166666666667,108,38.80833333333333,9.629166666666666,1053.5833333333333,68.70833333333333,20.3,15.4,23.5,0.8,2.4,1018.3,0.0,0.0,0.0
2023-03-01,49.9375,72.9,12.745529906939757,76.1125,130,41.333333333333336,10.9125,1074.9166666666667,69.25,21.1,16.0,26.0,1.0,3.8,1020.2,0.0,0.0,0.0
2023-03-02,51.10416666666666,82.2,14.136123297568464,77.75416666666666,142,38.61666666666667,14.104166666666666,997.9583333333334,69.75,22.2,15.8,27.8,0.0,4.8,1020.3,2.0,0.84,1.67
2023-03-03,41.50416666666667,60.3,12.395212230207434,61.625,147,44.48333333333333,13.7375,1264.125,59.41666666666666,23.0,16.8,27.0,0.0,4.0,1020.5,8.0,8.82,23.3
2023-03-04,87.50416666666666,171.4,49.015130575795865,127.09583333333336,179,73.76666666666667,28.479166666666668,3154.958333333333,59.5,23.2,16.5,28.5,0.0,2.2,1019.6,5.0,5.89,17.38
2023-03-05,66.07083333333334,130.9,33.33265117055605,95.72916666666669,163,73.06666666666666,21.479166666666668,2450.833333333333,51.25,22.8,17.9,28.5,0.0,2.8,1018.8,8.0,7.26,29.78
2023-03-06,80.09583333333333,159.3,43.6984874792139,115.55,172,47.37916666666666,30.54583333333333,1218.3333333333333,44.75,21.2,16.6,29.5,0.0,2.1,1016.0,10.0,4.3,17.18
2023-03-07,76.39999999999999,128.1,35.61232077953286,110.175,181,32.920833333333334,31.391666666666666,948.5,48.083333333333336,21.8,16.0,29.5,0.0,2.5,1015.3,2.0,0.42,0.8
2023-03-08,68.06666666666666,105.2,26.20968401625407,99.4,159,53.17916666666667,22.97083333333333,1932.5833333333333,52.29166666666666,23.0,16.0,30.2,0.0,2.1,1015.6,4.0,4.35,5.819999999999999
2023-03-09,80.04166666666667,140.6,39.39326709925978,115.42916666666667,191,61.71666666666667,26.629166666666663,2881.083333333333,53.41666666666666,23.6,16.2,30.5,0.0,1.4,1016.4,5.0,5.15,13.95
2023-03-10,88.64583333333333,138.8,40.07198934056238,128.10416666666666,199,85.89166666666667,29.141666666666666,3355.708333333333,51.458333333333336,23.2,16.2,30.5,0.0,2.0,1015.3,1.0,0.41,0.41
2023-03-11,65.2375,100.4,20.341878253238207,95.57083333333333,200,72.925,18.641666666666666,1957.5833333333333,55.708333333333336,23.2,16.2,31.5,0.0,0.8,1014.5,12.0,68.95,332.11
2023-03-12,64.94166666666666,94.5,16.928517659409152,95.59166666666664,200,55.55833333333334,18.7375,1513.4583333333333,59.5,23.3,17.0,31.0,0.0,1.0,1014.6,5.0,0.81,3.04
2023-03-13,85.12916666666666,129.0,30.41929420852705,124.6,197,83.19583333333334,32.5125,2356.5,63.16666666666666,24.3,17.5,31.5,0.0,2.5,1013.5,2.0,0.88,1.46
2023-03-14,75.40416666666667,115.0,30.497447921262932,111.1,204,55.775,29.6875,1456.9583333333333,57.625,24.7,17.5,31.5,0.0,1.9,1010.3,4.0,3.59,8.7
2023-03-15,77.675,110.6,22.14888847932476,116.35,186,42.62083333333333,27.92083333333333,1050.7083333333333,58.583333333333336,25.4,20.5,31.1,0.0,2.4,1008.6,1.0,3.79,3.79
2023-03-16,51.50416666666666,74.7,9.93677750085254,77.5,141,20.791666666666668,20.191666666666663,589.0833333333334,62.833333333333336,23.4,19.0,31.8,0.0,5.5,1009.7,2.0,6.06,10.57
2023-03-17,46.9,65.7,9.2877666150508,70.38333333333334,114,24.8125,13.045833333333333,598.5,73.83333333333333,18.5,16.0,21.3,9.9,5.6,1013.0,4.0,0.91,2.76
2023-03-18,55.32916666666667,89.4,14.596589213465816,80.18333333333334,162,35.09166666666667,14.45,982.25,78.45833333333333,19.4,15.2,24.0,0.0,2.2,1012.2,0.0,0.0,0.0
2023-03-19,70.85833333333333,98.5,18.285297412108875,102.55,155,38.17916666666667,13.779166666666669,972.7916666666666,78.75,21.2,16.0,25.5,1.0,1.4,1010.0,3.0,2.78,3.84
2023-03-20,52.375,59.6,2.3966008537455523,75.84166666666667,159,31.9375,10.295833333333333,767.7083333333334,81.33333333333333,19.3,17.9,25.0,0.0,2.2,1007.9,0.0,0.0,0.0
2023-03-21,61.57916666666667,127.1,31.723752987677678,89.16250000000001,151,40.65416666666667,19.2,1886.5833333333333,75.70833333333333,19.6,14.6,25.3,4.3,2.8,1009.2,0.0,0.0,0.0
2023-03-22,82.68333333333334,160.7,48.99806266504356,121.525,142,64.5,29.204166666666666,2371.9166666666665,68.91666666666667,21.6,16.0,26.5,0.0,1.3,1010.3,1.0,0.82,0.82
2023-03-23,103.94166666666666,173.2,39.34320466895381,152.17083333333332,223,86.28750000000001,32.17916666666667,2849.1666666666665,70.58333333333333,22.2,16.2,27.5,0.0,2.8,1009.4,1.0,2.07,2.07
2023-03-24,39.704166666666666,64.0,12.494015233969687,60.3375,95,34.37916666666667,6.5625,788.5,85.54166666666667,17.9,16.5,23.5,0.0,4.6,1008.6,0.0,0.0,0.0
2023-03-25,42.97916666666666,67.1,13.56171013862404,67.47500000000001,102,29.366666666666664,8.654166666666667,699.2916666666666,82.95833333333333,18.3,13.5,23.8,45.0,6.7,1012.0,0.0,0.0,0.0
2023-03-26,60.87083333333334,101.5,21.522091363681795,91.04583333333332,161,45.325,25.704166666666666,1022.625,70.875,19.6,13.8,25.5,0.0,4.0,1013.0,0.0,0.0,0.0
2023-03-27,75.37083333333334,141.6,43.45985132897065,110.1625,175,49.8875,35.333333333333336,1186.8333333333333,62.29166666666666,21.6,15.5,28.0,0.0,1.8,1010.9,1.0,3.52,3.52
2023-03-28,74.46666666666667,116.4,32.070691844148286,107.82916666666668,186,52.25,35.362500000000004,1208.0833333333333,55.958333333333336,23.1,16.6,29.6,0.0,1.4,1010.1,11.0,13.66,45.23
2023-03-29,48.91666666666666,64.3,10.07146924503189,71.4875,161,35.708333333333336,14.979166666666666,874.25,59.5,23.8,17.2,30.0,0.0,2.9,1010.6,0.0,0.0,0.0
2023-03-30,41.10416666666666,58.6,9.38428284381676,65.10416666666667,139,33.354166666666664,9.045833333333333,763.5,72.33333333333333,22.3,19.6,29.8,0.0,5.9,1009.5,1.0,6.86,6.86
2023-03-31,33.27916666666667,45.2,7.569273077881139,52.3625,101,28.52083333333333,7.495833333333334,614.5,88.45833333333333,18.3,17.0,22.2,15.7,4.0,1008.4,0.0,0.0,0.0
2023-04-01,32.145833333333336,51.0,11.562870832282869,47.04166666666666,107,30.9875,9.016666666666667,740.3333333333334,87.25,18.2,14.5,22.0,56.9,2.4,1009.7,2.0,0.44,0.71
2023-04-02,58.645833333333336,107.8,26.40594431046798,84.90416666666667,188,56.22916666666666,16.758333333333333,1589.2916666666667,76.33333333333333,20.2,14.8,26.2,0.0,1.3,1009.2,1.0,3.77,3.77
2023-04-03,41.98333333333333,60.3,10.275494980848814,65.03333333333333,166,39.72083333333333,11.4375,1036.0,79.91666666666667,19.0,15.5,23.7,7.9,4.0,1008.1,0.0,0.0,0.0
2023-04-04,44.85833333333333,84.3,14.169959549102051,67.58333333333333,168,42.25416666666667,16.304166666666667,1163.2083333333333,71.125,21.9,14.6,29.0,1.8,4.2,1010.5,3.0,1.63,3.03
2023-04-05,46.270833333333336,94.1,21.3132022600948,69.50833333333334,180,46.11666666666667,15.954166666666666,1197.2083333333333,65.5,21.4,16.5,30.0,0.0,4.3,1010.8,2.0,0.85,1.3199999999999998
2023-04-06,37.13333333333333,51.2,7.138241572938198,56.49166666666667,159,37.40416666666666,13.35,933.2916666666666,58.04166666666666,22.8,16.0,30.6,1.0,2.4,1013.0,0.0,0.0,0.0
2023-04-07,34.333333333333336,44.1,8.368557439797398,50.625,147,45.7625,13.304166666666667,981.75,50.79166666666666,24.4,17.8,32.0,0.0,4.2,1014.5,0.0,0.0,0.0
2023-04-08,66.25416666666666,101.0,32.4945611391074,94.97083333333336,189,81.00416666666666,26.504166666666663,2494.958333333333,51.125,24.9,19.5,33.0,0.0,2.1,1014.1,3.0,4.5,6.630000000000001
2023-04-09,66.375,112.5,29.89883304397187,95.26666666666668,229,84.91666666666667,24.8875,2555.458333333333,42.625,24.7,18.8,33.3,0.0,2.1,1014.1,5.0,5.33,10.53
2023-04-10,41.75833333333333,96.6,25.108805257305168,60.50416666666666,230,53.2375,15.704166666666666,1200.1666666666667,39.5,26.2,19.0,35.2,0.0,2.4,1012.0,5.0,6.67,17.4
2023-04-11,43.625,78.5,15.965240776245071,65.3,210,42.85,13.970833333333331,982.9166666666666,42.125,27.9,21.0,35.4,0.0,2.6,1011.2,0.0,0.0,0.0
2023-04-12,40.85,71.7,14.247440654987528,62.14166666666667,199,44.29166666666666,14.566666666666668,1043.0,37.333333333333336,28.1,22.6,35.5,0.0,2.5,1010.5,1.0,2.54,2.54
2023-04-13,41.09166666666667,78.2,17.80163443074251,60.85,174,50.208333333333336,14.5125,1107.9166666666667,37.16666666666666,30.3,22.8,38.0,0.0,3.2,1008.8,6.0,4.41,8.76
2023-04-14,55.84583333333333,80.3,23.466275137749918,81.1375,216,65.39583333333333,19.766666666666666,1938.9166666666667,33.416666666666664,30.9,22.5,39.0,0.0,2.5,1007.3,5.0,7.29,13.3
2023-04-15,34.375,69.6,15.6002856718548,50.40833333333333,189,46.57083333333333,11.083333333333334,972.8333333333334,27.666666666666668,31.1,24.0,39.2,0.0,2.6,1006.4,0.0,0.0,0.0
2023-04-16,35.25416666666667,48.2,7.137956056650018,52.77916666666667,192,30.454166666666666,11.575,746.1666666666666,36.25,29.7,22.8,39.0,0.0,3.6,1005.7,1.0,4.13,4.13
2023-04-17,36.583333333333336,61.2,12.801754861589558,54.32083333333333,168,45.833333333333336,11.958333333333334,907.1666666666666,33.125,31.8,25.5,38.5,0.0,3.6,1005.8,1.0,1.19,1.19
2023-04-18,45.86666666666667,71.0,14.187920969940429,71.5,181,48.50416666666666,13.758333333333333,1336.2916666666667,45.66666666666666,29.4,24.6,35.0,0.0,6.6,1007.4,1.0,4.02,4.02
2023-04-19,43.025,70.8,13.63847658201827,68.125,155,36.44166666666667,13.3125,1128.25,70.20833333333333,26.8,21.8,31.8,0.0,6.6,1006.8,4.0,2.48,4.09
2023-04-20,32.13333333333333,38.4,3.0883605706738244,51.35833333333333,146,21.279166666666665,9.9625,481.5416666666667,56.958333333333336,23.8,19.2,32.5,0.0,5.9,1004.4,0.0,0.0,0.0
2023-04-21,32.208333333333336,50.2,6.590963290858876,50.05416666666667,160,25.20833333333333,8.929166666666667,557.625,49.958333333333336,26.2,18.0,32.2,0.0,6.5,1005.1,5.0,7.55,16.03
2023-04-22,43.31666666666666,100.8,25.41075887624505,64.83749999999999,153,33.84583333333333,17.775000000000002,1192.0833333333333,44.875,24.2,18.8,31.0,0.0,5.2,1006.8,1.0,4.41,4.41
2023-04-23,29.5125,71.9,18.240645309427727,43.8375,155,39.3875,9.991666666666667,826.0833333333334,36.375,25.3,18.5,33.5,0.0,2.7,1007.0,5.0,8.98,26.76
2023-04-24,34.85,59.3,11.074687158207851,52.40416666666667,214,41.44583333333333,13.566666666666668,942.75,32.0,29.0,19.0,35.4,0.0,1.0,1009.1,9.0,8.22,40.33
2023-04-25,38.82083333333333,46.4,5.4772239212997285,58.725,213,33.612500000000004,15.091666666666669,823.875,34.25,28.4,20.5,35.3,0.0,2.0,1009.9,7.0,8.45,32.629999999999995
2023-04-26,41.18333333333333,61.7,9.233618475166034,61.24583333333334,211,30.433333333333334,13.920833333333334,727.375,34.458333333333336,28.3,21.5,36.3,0.0,2.2,1007.4,7.0,5.34,26.37
2023-04-27,50.07916666666667,94.8,23.72641124527075,78.19166666666666,165,35.583333333333336,15.041666666666666,1110.4166666666667,37.875,27.0,22.7,33.5,0.0,6.6,1007.2,2.0,10.14,15.52
2023-04-28,62.10416666666666,107.3,24.43072689599445,94.62916666666666,175,41.30416666666667,23.816666666666663,1431.875,39.04166666666666,28.5,21.0,35.5,0.0,4.3,1008.4,18.0,16.44,101.11
2023-04-29,45.87916666666666,65.7,10.014770794080658,69.84583333333333,177,34.00833333333333,12.370833333333332,809.5416666666666,45.91666666666666,27.6,22.0,36.0,0.0,4.7,1006.7,4.0,3.0,9.35
2023-04-30,47.9375,78.2,11.238049207936402,77.44583333333334,189,26.7125,15.175,614.375,52.29166666666666,26.9,22.0,31.5,0.0,4.5,1005.9,39.0,14.78,129.95
2023-05-01,57.8,66.6,6.405568229893901,85.78333333333335,174,21.52916666666667,12.404166666666669,551.7916666666666,69.16666666666667,23.2,21.5,27.0,0.0,4.5,1006.7,0.0,0.0,0.0
2023-05-02,37.75833333333333,54.7,8.587347450283122,54.8125,125,26.870833333333334,11.291666666666666,618.2083333333334,73.75,22.5,19.5,27.6,0.0,4.2,1009.0,2.0,0.37,0.74
2023-05-03,36.04583333333333,63.3,12.398140785115174,52.45,203,30.7,11.375,758.9166666666666,73.29166666666667,23.9,18.9,30.3,13.0,2.5,1010.2,16.0,10.29,90.36
2023-05-04,44.708333333333336,60.8,9.59401610002486,64.8125,188,30.4625,13.883333333333333,725.9166666666666,62.625,23.6,19.2,33.5,0.0,4.2,1009.5,90.0,16.09,365.88
2023-05-05,44.61666666666667,79.2,13.106243671945284,65.575,205,33.30416666666667,15.720833333333331,944.8333333333334,50.458333333333336,25.3,18.4,32.8,16.8,1.6,1007.9,34.0,12.17,98.52
2023-05-06,38.895833333333336,53.6,7.007417136687115,58.46666666666667,206,30.120833333333334,11.945833333333333,684.5,40.66666666666666,28.0,21.6,35.0,0.0,2.7,1005.6,11.0,16.48,72.54
2023-05-07,26.5625,40.6,4.638666646879205,46.975,150,19.2625,7.391666666666667,454.8333333333333,42.833333333333336,27.1,19.2,34.2,3.0,6.8,1004.6,55.0,9.13,195.85
2023-05-08,28.8375,46.4,8.328672972224377,47.97916666666666,179,19.5375,9.316666666666666,453.9166666666667,40.375,26.9,22.2,33.9,0.0,8.5,1004.5,110.0,12.19,418.13
2023-05-09,30.48333333333333,48.4,10.895697861268822,46.74583333333334,175,14.083333333333334,11.4,381.25,33.166666666666664,27.1,21.4,34.7,0.0,5.1,1007.7,301.0,64.38,2060.27
2023-05-10,39.4125,81.0,25.470192510496247,56.90833333333333,187,16.516666666666666,20.004166666666663,454.7916666666667,31.791666666666668,28.4,21.6,36.5,0.0,5.0,1006.0,350.0,63.12,2408.87
2023-05-11,46.62083333333334,82.4,19.800658293111866,67.41250000000001,233,18.870833333333334,23.066666666666663,555.125,32.875,30.9,22.5,39.2,0.0,2.1,1005.3,116.0,64.8,1019.73
2023-05-12,48.8625,69.6,17.262848082313756,71.47916666666667,241,17.150000000000002,18.329166666666666,507.9166666666667,31.791666666666668,31.6,22.5,40.3,0.0,1.1,1004.8,436.0,38.44,3419.18
2023-05-13,31.308333333333334,67.5,12.818597788969052,47.770833333333336,218,10.941666666666668,12.2,369.9583333333333,28.25,32.7,26.8,41.0,0.0,3.0,1003.9,951.0,30.71,3657.14
2023-05-14,37.47916666666666,60.1,7.832706188277715,59.208333333333336,212,10.033333333333331,12.075,377.2083333333333,29.45833333333333,32.6,26.4,38.6,0.0,6.1,1002.2,555.0,21.42,2105.43
2023-05-15,32.65416666666667,92.0,17.819822357155523,49.4375,201,10.929166666666667,11.629166666666668,370.0416666666667,27.20833333333333,31.7,24.5,40.3,0.0,1.9,1000.9,371.0,28.15,2752.72
2023-05-16,46.42083333333333,76.8,14.50550058086412,71.52499999999999,206,13.354166666666666,16.920833333333334,466.9166666666667,30.45833333333333,32.7,26.4,39.0,0.0,5.2,1002.5,334.0,39.59,1935.01
2023-05-17,32.93333333333333,56.2,10.296249493052718,53.395833333333336,173,7.970833333333334,8.904166666666667,320.5416666666667,26.25,33.3,27.0,40.0,0.0,3.9,1004.1,171.0,29.24,1544.69
2023-05-18,38.958333333333336,72.6,11.036694395896165,64.77499999999999,185,10.8,13.470833333333331,368.0833333333333,46.79166666666666,28.8,22.0,34.2,2.0,7.0,1008.6,51.0,10.37,192.15
2023-05-19,41.42083333333333,80.8,18.3960529596094,62.97916666666666,182,15.0625,18.879166666666663,418.9583333333333,38.333333333333336,31.3,25.5,37.5,0.0,4.9,1006.1,253.0,15.48,1027.69
2023-05-20,41.4875,82.7,21.73072984428313,61.74166666666667,184,19.058333333333334,21.5125,458.5,32.0,33.0,25.4,40.6,0.0,3.0,1002.8,102.0,20.32,696.55
2023-05-21,48.14166666666667,71.0,17.60081313997753,72.22916666666667,217,54.84583333333333,23.304166666666664,1253.2916666666667,27.75,34.7,26.4,43.2,0.0,1.4,1002.5,65.0,20.12,535.29
2023-05-22,48.875,101.0,23.918507478519643,75.7,235,35.31666666666667,19.179166666666667,770.125,33.166666666666664,37.0,27.4,42.6,0.0,2.1,1002.7,17.0,14.56,125.17
2023-05-23,34.27916666666667,43.1,5.754618498038861,57.575,183,17.454166666666666,11.4,415.0416666666667,39.0,34.7,31.4,41.7,0.0,3.2,1003.2,3.0,5.64,12.75
2023-05-24,40.25416666666667,47.1,3.891348169941895,71.39583333333333,139,11.595833333333331,13.208333333333334,336.8333333333333,60.458333333333336,28.1,25.0,36.2,0.0,12.1,1003.2,28.0,10.01,112.87
2023-05-25,47.85833333333333,75.7,14.757398046452815,79.15416666666667,170,23.0875,18.5125,572.5833333333334,58.208333333333336,26.2,22.5,30.3,0.0,7.2,1004.2,8.0,7.68,22.1
2023-05-26,50.86666666666667,69.6,12.252867159289224,79.85833333333333,149,42.8625,17.1125,1132.2083333333333,64.375,28.2,21.8,32.6,2.3,6.7,1004.8,10.0,25.34,61.54
2023-05-27,47.22083333333333,83.6,12.812832533684029,74.93333333333334,194,22.65,15.5125,586.625,57.708333333333336,29.5,22.3,33.6,0.0,5.9,1004.9,0.0,0.0,0.0
2023-05-28,49.375,82.0,14.261753352784227,75.10833333333333,227,25.1375,23.40416666666667,639.5,47.875,31.2,25.0,37.3,0.0,4.1,1005.8,17.0,12.82,82.97
2023-05-29,53.895833333333336,73.6,11.317722891521749,85.40833333333335,193,20.8625,20.0375,608.0833333333334,65.125,27.7,23.8,33.1,0.0,7.8,1008.0,1.0,5.59,5.59
2023-05-30,52.86666666666667,65.7,6.824232185933905,81.37083333333334,198,36.15833333333334,13.8125,826.9583333333334,53.125,27.3,22.0,33.8,0.0,3.7,1009.2,9.0,5.1,33.03
2023-05-31,44.3875,54.8,5.2049568765703045,65.24583333333332,117,33.09166666666667,10.191666666666666,678.375,82.04166666666667,22.4,20.2,25.4,6.6,3.6,1007.6,0.0,0.0,0.0
2023-06-01,46.80833333333334,72.2,16.68961970199146,69.125,199,43.1625,19.679166666666667,934.9583333333334,84.45833333333333,24.3,19.6,29.8,1.3,4.4,1007.4,1.0,0.76,0.76
2023-06-02,56.82083333333333,104.1,17.253001734207874,84.25416666666666,225,53.375,24.33333333333333,1224.6666666666667,66.66666666666667,26.6,19.4,31.8,0.5,2.8,1006.0,0.0,0.0,0.0
2023-06-03,71.25833333333334,143.0,41.82059942458841,104.88333333333333,206,53.775,26.133333333333336,1961.4583333333333,58.0,29.1,21.4,35.5,0.0,1.5,1005.7,30.0,15.47,171.92
2023-06-04,50.97083333333333,112.7,24.868479773236725,73.58333333333333,197,46.833333333333336,18.4875,1652.875,48.75,31.4,25.8,38.3,0.0,3.2,1005.0,49.0,28.17,354.3
2023-06-05,47.2375,90.1,21.93943862981239,69.27083333333333,200,41.770833333333336,17.329166666666666,1030.6666666666667,47.708333333333336,32.8,25.8,38.0,0.0,3.9,1003.2,7.0,5.41,19.41
2023-06-06,62.42916666666667,136.0,41.01013108305405,93.78333333333336,186,57.93333333333334,25.84166666666667,1836.0833333333333,58.875,29.2,24.0,38.2,0.0,6.5,1003.2,29.0,15.06,184.52
2023-06-07,40.87916666666667,75.4,14.92013460618458,59.77916666666667,202,40.57083333333333,12.895833333333334,847.7083333333334,55.208333333333336,28.6,24.0,34.0,30.0,3.4,1003.9,3.0,0.83,2.28
2023-06-08,56.90416666666667,85.0,19.915222038445364,84.89999999999999,210,65.44583333333334,22.008333333333336,1600.2916666666667,47.625,32.2,24.6,38.8,0.0,1.6,1002.8,17.0,13.36,71.14
2023-06-09,60.05833333333334,86.8,14.641451480275965,89.39166666666667,244,51.66666666666666,20.679166666666667,1255.3333333333333,42.66666666666666,34.8,28.4,40.3,0.0,1.1,999.1,19.0,7.86,86.23
2023-06-10,49.175,78.2,10.264936095440548,74.41250000000001,207,43.4875,14.991666666666667,1070.875,45.625,33.8,26.0,41.0,0.0,4.2,997.0,0.0,0.0,0.0
2023-06-11,69.04583333333333,119.7,27.71814629548612,101.94166666666666,246,66.875,29.570833333333336,2029.75,55.04166666666666,31.6,25.0,36.3,3.0,3.3,998.2,7.0,8.0,18.69
2023-06-12,74.72916666666667,100.1,23.26730266250056,114.64166666666668,265,65.96249999999999,22.933333333333334,2052.333333333333,52.25,34.3,27.6,38.8,0.0,1.9,997.6,1.0,0.86,0.86
2023-06-13,58.59166666666667,92.7,20.63607893043609,94.2875,233,53.90833333333333,19.683333333333334,1441.9166666666667,47.875,33.6,32.0,40.3,0.0,2.8,997.5,6.0,7.73,19.45
2023-06-14,45.65416666666667,79.4,15.198454703104485,76.64999999999999,204,43.59166666666667,16.833333333333332,1031.7083333333333,58.54166666666666,32.7,27.5,38.6,2.0,5.5,997.9,10.0,6.2,31.98
2023-06-15,37.725,53.2,8.311712532167565,65.1875,148,33.1,12.054166666666667,866.4166666666666,74.0,25.9,21.5,31.6,0.0,6.2,1000.5,0.0,0.0,0.0
2023-06-16,41.2375,74.0,12.229288169408504,66.65416666666667,186,41.74166666666667,14.845833333333331,923.0,63.29166666666666,30.4,22.8,36.7,1.3,2.2,1000.3,2.0,0.85,1.45
2023-06-17,51.8375,83.6,16.246252076147876,78.8125,219,57.44583333333333,17.270833333333332,1259.0,60.5,32.6,27.5,38.2,0.0,1.1,999.4,2.0,1.81,2.71
2023-06-18,41.6875,50.8,4.970811542525462,64.16250000000001,211,29.09166666666667,14.858333333333334,651.8333333333334,60.833333333333336,33.9,29.0,38.0,0.0,3.1,999.3,6.0,6.98,25.6
2023-06-19,52.3125,73.1,11.9350893878367,76.87916666666668,220,47.87916666666666,17.266666666666666,1068.1666666666667,62.208333333333336,32.7,24.2,38.6,4.6,3.5,998.9,12.0,8.23,51.56
2023-06-20,65.20416666666667,96.6,18.350251252080792,95.675,233,61.958333333333336,22.15833333333333,1939.9166666666667,55.875,35.3,29.2,40.1,0.0,2.4,997.3,6.0,5.17,19.44
2023-06-21,67.50416666666666,87.1,8.540210727807732,101.6625,251,58.22916666666666,18.541666666666668,1321.7916666666667,57.41666666666666,35.7,31.0,39.5,0.0,3.9,997.6,8.0,8.53,29.71
2023-06-22,54.125,68.2,9.966694537307744,86.40416666666665,222,55.770833333333336,19.029166666666665,1148.5833333333333,54.66666666666666,37.1,32.6,41.2,0.0,3.0,997.5,19.0,7.7,49.17
2023-06-23,47.8625,64.0,7.469346778959176,80.11666666666666,228,48.833333333333336,17.8625,1003.0833333333334,52.375,37.1,33.4,41.5,0.0,3.6,997.3,0.0,0.0,0.0
2023-06-24,47.28333333333333,62.2,8.815187816030015,82.3625,200,37.37916666666667,15.679166666666667,1020.5,57.083333333333336,35.9,32.4,40.0,0.0,4.4,996.8,9.0,6.16,36.74
2023-06-25,48.5875,65.4,10.92744102666788,85.94583333333333,205,17.141666666666666,15.0,470.6666666666667,66.29166666666667,31.3,23.5,40.0,0.0,6.3,997.4,1.0,2.95,2.95
